year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	places
2020	pt	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie civil, urbanisme, topographie MP-PC	2294	36.4	19.4				1186	38.2	18.7	17					19
2020	pt	Groupe INSA Inter-Filière	INSA Lyon Génie Civil et Urbanisme										9	22.2	0.0	160	156	9
2020	pt	Groupe INSA Inter-Filière	INSA Rennes Génie Civil et Urbain										2	50.0	50.0	261	261	2
2020	pt	Groupe INSA Inter-Filière	INSA Rouen Normandie Génie Civil et constructions durables										2	0.0	0.0	388	388	2
2020	pt	Groupe INSA Inter-Filière	INSA Strasbourg Génie Civil										12	33.3	8.3	509	485	12
2020	pt	Groupe INSA Inter-Filière	INSA Strasbourg Topographie										10	10.0	30.0	1008	954	10
2020	pt	Groupe INSA Inter-Filière	INSA Toulouse Génie Civil										1	0.0	0.0	290	290	2
2020	pt	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie civil, urbanisme, topographie PSI-PT	2396	25.2	17.7				1278	25.0	20.6	36					37
2020	pt	Groupe INSA Inter-Filière	INSA Centre Val de Loire Sécurité et Technologies Informatiques										2	0.0	0.0	724	724	1
2020	pt	Groupe INSA Inter-Filière	INSA Euro-Méditerranée Maroc Systèmes d'Information et de Communication										0	0.0	0.0	0	0	2
2020	pt	Groupe INSA Inter-Filière	INSA Lyon Télécommunications, services et usages										4	25.0	0.0	254	251	4
2020	pt	Groupe INSA Inter-Filière	INSA Rennes Informatique										1	100.0	0.0	393	393	2
2020	pt	Groupe INSA Inter-Filière	INSA Rouen Normandie Architecture des Systèmes d'Information										2	0.0	50.0	541	541	2
2020	pt	Groupe INSA Inter-Filière	INSA Rouen Normandie Génie Mathématique										2	50.0	0.0	145	145	2
2020	pt	Groupe INSA Inter-Filière	INSA Toulouse Informatique et Réseaux										6	0.0	16.7	341	325	6
2020	pt	Groupe INSA Inter-Filière	INSA Toulouse Mathématiques appliquées										3	33.3	0.0	392	396	3
2020	pt	Groupe INSA Inter-Filière	¥Concours INSA Domaine Informatique, mathématique, modélisation PC-PSI-PT	3132	23.5	19.5				1047	22.4	21.7	20					22
2020	pt	Groupe INSA Inter-Filière	INSA Centre Val de Loire Génie des Systèmes Industriels										8	50.0	12.5	1793	1689	18
2020	pt	Groupe INSA Inter-Filière	INSA Euro-Méditerranée Maroc Génie Mécanique et Energétique										0	0.0	0.0	0	0	4
2020	pt	Groupe INSA Inter-Filière	INSA Lyon Génie Industriel										8	0.0	12.5	281	231	8
2020	pt	Groupe INSA Inter-Filière	INSA Lyon Génie Mécanique										28	14.3	10.7	289	284	30
2020	pt	Groupe INSA Inter-Filière	INSA Rennes Génie Mécanique et Automatique										4	50.0	0.0	690	714	4
2020	pt	Groupe INSA Inter-Filière	INSA Rouen Normandie Mécanique										2	0.0	0.0	857	874	3
2020	pt	Groupe INSA Inter-Filière	INSA Strasbourg Génie Mécanique										21	28.6	14.3	1042	991	22
2020	pt	Groupe INSA Inter-Filière	INSA Strasbourg Mécatronique										4	50.0	25.0	538	525	4
2020	pt	Groupe INSA Inter-Filière	INSA Strasbourg Plasturgie										3	33.3	0.0	1684	1687	14
2020	pt	Groupe INSA Inter-Filière	INSA Toulouse Génie Mécanique										3	33.3	33.3	523	529	4
2020	pt	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie mécanique, génie industriel et mécatronique PSI-PT	3281	21.0	17.7				1956	21.3	19.4	81					111
2020	pt	Groupe INSA Inter-Filière	ESITech Rouen Génie Physique										3	100.0	0.0	1770	1855	4
2020	pt	Groupe INSA Inter-Filière	INSA Centre Val de Loire Maîtrise des Risques Industriels										4	50.0	0.0	2007	1947	23
2020	pt	Groupe INSA Inter-Filière	INSA Lyon Science et Génie des Matériaux										10	30.0	20.0	432	351	10
2020	pt	Groupe INSA Inter-Filière	INSA Rennes Science et Génie des Matériaux										3	100.0	33.3	1491	1390	3
2020	pt	Groupe INSA Inter-Filière	INSA Toulouse Génie Physique										7	42.9	14.3	700	635	6
2020	pt	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie physique et matériaux MP-PC-PSI	4540	32.5	19.2				2206	33.7	19.9	27					46
2020	pt	Groupe INSA Inter-Filière	ESITech Rouen Génie Physique										0	0.0	0.0	0	0	2
2020	pt	Groupe INSA Inter-Filière	INSA Centre Val de Loire Maîtrise des Risques Industriels										1	100.0	0.0	584	584	7
2020	pt	Groupe INSA Inter-Filière	INSA Lyon Science et Génie des Matériaux										1	0.0	0.0	44	44	1
2020	pt	Groupe INSA Inter-Filière	INSA Rennes Science et Génie des Matériaux										1	0.0	0.0	175	175	1
2020	pt	Groupe INSA Inter-Filière	INSA Toulouse Génie Physique										1	100.0	0.0	33	33	1
2020	pt	Groupe INSA Inter-Filière	¥Concours INSA Domaine Génie physique et matériaux TSI-PT-TPC	1609	14.2	19.1				702	13.2	21.5	4					12
2020	pt	CESI	CESI Angoulême										1	0.0	0.0	81	81	8
2020	pt	CESI	CESI Arras										4	25.0	0.0	131	130	10
2020	pt	CESI	CESI Bordeaux										2	0.0	50.0	141	141	8
2020	pt	CESI	CESI Lyon										5	60.0	40.0	138	120	12
2020	pt	CESI	CESI Rouen										1	0.0	0.0	68	68	8
2020	pt	CESI	CESI Nancy										0	0.0	0.0	0	0	8
2020	pt	CESI	CESI Nanterre										9	55.6	22.2	139	122	20
2020	pt	CESI	CESI Nice Sophia Antipolis										1	0.0	0.0	23	23	5
2020	pt	CESI	CESI Saint-Nazaire										1	100.0	100.0	156	156	10
2020	pt	CESI	¥Concours CESI Ecole d'Ingénieurs-Ingénieur Généraliste	385	30.6	15.8				162	36.4	17.3	24					89
2020	pt	CESI	CESI Aix-en-Provence										1	0.0	0.0	31	31	2
2020	pt	CESI	CESI Arras										1	0.0	0.0	48	48	4
2020	pt	CESI	CESI Bordeaux										1	0.0	0.0	25	25	2
2020	pt	CESI	CESI La Rochelle										0	0.0	0.0	0	0	2
2020	pt	CESI	CESI Lille										0	0.0	0.0	0	0	3
2020	pt	CESI	CESI Lyon										0	0.0	0.0	0	0	2
2020	pt	CESI	CESI Rouen										2	0.0	0.0	39	39	2
2020	pt	CESI	CESI Nancy										1	0.0	0.0	34	34	2
2020	pt	CESI	CESI Nanterre										0	0.0	0.0	0	0	7
2020	pt	CESI	CESI Nice Sophia Antipolis										0	0.0	0.0	0	0	2
2020	pt	CESI	CESI Orléans										0	0.0	0.0	0	0	3
2020	pt	CESI	CESI Pau										0	0.0	0.0	0	0	2
2020	pt	CESI	CESI Reims										1	0.0	0.0	33	33	2
2020	pt	CESI	CESI Saint-Nazaire										0	0.0	0.0	0	0	5
2020	pt	CESI	CESI Strasbourg										1	0.0	0.0	4	4	6
2020	pt	CESI	CESI Toulouse										0	0.0	0.0	0	0	3
2020	pt	CESI	¥Concours CESI Ecole d'Ingénieurs-Ingénieur en Informatique (interFilère)	114	11.4	7.9				53	11.3	7.5	8					49
2020	pt	EPITA	EPITA										4	0.0	0.0	89	84	5
2020	pt	EPITA	IPSA Paris										8	12.5	12.5	86	84	6
2020	pt	EPITA	IPSA Toulouse										3	0.0	33.3	45	35	2
2020	pt	EPITA	ESME SUDRIA Paris										3	0.0	0.0	118	114	10
2020	pt	EPITA	¥Concours EPITA / IPSA / ESME PT	270	14.4	14.8				131	13.0	19.8	18					23
